Format Version,1.23,Take Name,Take 2022-07-12 04.00.33 PM,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-07-12 04.00.33.789 PM,Capture Start Frame,1821825,Total Frames in Take,8554,Total Exported Frames,8554,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6,Ball_6:Marker1,Ball_6:Marker1,Ball_6:Marker1,Ball_6:Marker2,Ball_6:Marker2,Ball_6:Marker2,Ball_6:Marker3,Ball_6:Marker3,Ball_6:Marker3,Ball_6:Marker4,Ball_6:Marker4,Ball_6:Marker4,Ball_6:Marker5,Ball_6:Marker5,Ball_6:Marker5,Ball_6:Marker6,Ball_6:Marker6,Ball_6:Marker6
,ID,"DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","DDE020C601EA11ED5F75BB645DD4DAB6","E8D00","E8D00","E8D00","E8CD0","E8CD0","E8CD0","E8CE0","E8CE0","E8CE0","E8C00","E8C00","E8C00","E8B80","E8B80","E8B80","E8C70","E8C70","E8C70"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
40,0.111111,-0.820823,0.534640,-0.196024,0.044555,1.583796,1.108622,1.516483,1.559080,0.975901,1.522157,1.704162,1.080973,1.560222,1.543744,1.127508,1.637904,1.624532,1.090108,1.386829,1.457290,1.139554,1.481829,1.616062,1.240717,1.511614
41,0.113889,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.116667,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.119444,-0.821676,0.533486,-0.191553,0.059567,1.580599,1.109168,1.517843,1.557372,0.976563,1.518591,1.700748,1.080842,1.562183,1.538978,1.125406,1.640075,1.622326,1.093732,1.388209,1.453980,1.139000,1.483532,1.611405,1.240870,1.516870
44,0.122222,-0.822335,0.532499,-0.190219,0.063454,1.579695,1.108939,1.518412,1.557097,0.976793,1.518317,1.699983,1.080792,1.562568,1.537971,1.124050,1.640265,1.621411,1.094347,1.389085,1.453002,1.138860,1.483999,1.609948,1.240642,1.518660
45,0.125000,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.127778,-0.821222,0.535866,-0.181449,0.074284,1.578679,1.108903,1.520644,1.555642,0.976553,1.517045,1.699833,1.080343,1.563443,1.535677,1.122058,1.640985,1.620147,1.097037,1.389854,1.450771,1.138484,1.485159,1.606937,1.240699,1.522012
47,0.130556,-0.822569,0.531300,-0.186902,0.078545,1.576176,1.108606,1.520068,1.554788,0.976215,1.516209,1.696486,1.080486,1.564701,1.534360,1.121424,1.641429,1.619502,1.098021,1.390431,1.449913,1.138319,1.485777,1.605837,1.240647,1.523469
48,0.133333,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.136111,-0.823754,0.530557,-0.180889,0.084956,1.574699,1.108523,1.522044,1.554359,0.976260,1.515788,1.694798,1.080317,1.565638,1.532214,1.119528,1.642141,1.617843,1.099622,1.391947,1.447763,1.137895,1.486965,1.603082,1.240608,1.527089
